hardware,seed,K,sample_id,rel_u_phi,rel_u_psi,rel_sol,rel_phi,rel_psi,balance_max_abs,artifact_rel_sol_abs_difference
mac_studio,3,5,0,0.011313198929028328,0.013737080628126749,0.008498399996195517,0.22168674473462238,0.24576092434052216,8.881784197001252e-16,1.734723475976807e-17
mac_studio,3,5,1,0.04666254423191254,0.022027248696826852,0.01694290555465316,0.5028335985172037,0.5083995483298708,1.3322676295501878e-15,6.245004513516506e-17
mac_studio,3,5,2,0.010043577585346042,0.009925731462210494,0.007449623306382337,0.3570676169647243,0.3609714880432855,1.3322676295501878e-15,3.729655473350135e-17
mac_studio,3,5,3,0.01508244694477091,0.011847446582256088,0.007795445295240516,0.5019379571390983,0.5058046952193027,1.7763568394002505e-15,1.5612511283791264e-17
mac_studio,3,5,4,0.036238287944775474,0.019110105902009705,0.01537547624782625,0.34131102070939334,0.32111548399118206,4.440892098500626e-16,5.0306980803327406e-17
mac_studio,3,5,5,0.02235156512134052,0.02092769752357587,0.010192862255430028,0.23053942121558715,0.2367883547535278,4.440892098500626e-16,2.7755575615628914e-17
mac_studio,3,5,6,0.04433968747481724,0.0259640461936179,0.016105946794738472,0.3273781922077663,0.4022970593374333,4.440892098500626e-16,7.28583859910259e-17
mac_studio,3,5,7,0.028023241025652068,0.02182261372268651,0.013045213087141983,0.49370933443682835,0.44528990091175275,4.3194614551822497e-16,1.734723475976807e-17
mac_studio,3,5,8,0.01927951498404805,0.014126989257389751,0.008660259393620367,0.5174212382880815,0.41888564244565163,1.7763568394002505e-15,6.765421556309548e-17
mac_studio,3,5,9,0.011285693475186556,0.010170852575368242,0.007984221755323949,0.28986024013150496,0.3225873666752267,1.5543122344752192e-15,4.85722573273506e-17
mac_studio,3,5,10,0.012009471681494325,0.012504078276924877,0.00976025947248267,0.23925236108611803,0.26811394797324806,6.106226635438361e-16,6.938893903907228e-17
mac_studio,3,5,11,0.017035866557102163,0.017480412138757135,0.011184817600484396,0.34805214702568565,0.3303168519521136,6.661338147750939e-16,3.469446951953614e-18
mac_studio,3,5,12,0.01579036613475879,0.013044951269243071,0.008388672201473803,0.2432653492296813,0.2160278165241343,8.881784197001252e-16,3.469446951953614e-18
mac_studio,3,5,13,0.010443467435653452,0.010989416081407233,0.007940023178300126,0.313519505819693,0.32431220510262027,1.3322676295501878e-15,2.6020852139652106e-17
mac_studio,3,5,14,0.03763541488218171,0.040381437068497804,0.017933663880990238,0.2487924976648106,0.2450689086325839,4.440892098500626e-16,1.3877787807814457e-16
mac_studio,3,5,15,0.06849375741369233,0.04403341611259808,0.02628777712717899,0.4118442310258474,0.3680982847808827,4.163336342344337e-16,9.020562075079397e-17
mac_studio,3,5,16,0.015069413776265889,0.014740054006119515,0.007996217665686119,0.1568935986172132,0.29228151222242615,6.661338147750939e-16,1.9081958235744878e-17
mac_studio,3,5,17,0.01411459127616159,0.013484555182874542,0.008566893097702736,0.35469340033073077,0.2821115129838656,6.661338147750939e-16,3.642919299551295e-17
mac_studio,3,5,18,0.010147082131007875,0.008850173980216144,0.007103893186226382,0.27436509028398315,0.33224957452256315,8.881784197001252e-16,1.734723475976807e-17
mac_studio,3,5,19,0.014474757860455566,0.016495635921556978,0.008069197240343164,0.1918257827092658,0.2141185328359369,8.881784197001252e-16,6.418476861114186e-17
mac_studio,3,5,20,0.017423124300786685,0.015080081098531144,0.00939993021482255,0.30761207904340115,0.36972821529224226,6.661338147750939e-16,4.85722573273506e-17
mac_studio,3,5,21,0.010449187925477126,0.011135884435573116,0.008226658569116611,0.3140208909155651,0.2733175094233781,1.4432899320127035e-15,1.0408340855860843e-17
mac_studio,3,5,22,0.009722447764730795,0.011862714353128979,0.007282891632196336,0.2664771960716665,0.3404352559500557,6.661338147750939e-16,3.5561831257524545e-17
mac_studio,3,5,23,0.01514636798214129,0.010998204672022041,0.007392775878261677,0.4958102727322124,0.44251630190934976,1.1102230246251565e-15,7.719519468096792e-17
mac_studio,3,5,24,0.02181269345531481,0.017188307005457756,0.010739288245623195,0.35692678576306236,0.2901284507529767,1.5543122344752192e-15,5.204170427930421e-18
mac_studio,3,5,25,0.017430733894012135,0.012992756418160539,0.00951233088055689,0.30010966344651785,0.3235108534391497,8.881784197001252e-16,9.020562075079397e-17
mac_studio,3,5,26,0.03341502424184949,0.032953598667851594,0.015086502210574237,0.3569431601439954,0.380871448350786,5.551115123125783e-16,3.642919299551295e-17
mac_studio,3,5,27,0.01843163089571905,0.015121583690670966,0.008240249652015665,0.3374261903356534,0.2722203099108617,8.881784197001252e-16,6.591949208711867e-17
mac_studio,3,5,28,0.02029265463188141,0.011791000859328252,0.00880647894426016,0.3510636371811632,0.39039811715868683,1.2212453270876722e-15,4.163336342344337e-17
mac_studio,3,5,29,0.021050783040323942,0.013434486301179244,0.008960289514740925,0.4168747703446495,0.3469676329526592,2.220446049250313e-15,2.42861286636753e-17
mac_studio,3,5,30,0.025146475851748253,0.010962288955945438,0.010038844349723049,0.4752760732025191,0.35160812349928816,5.551115123125783e-16,4.85722573273506e-17
mac_studio,3,5,31,0.01929657085415464,0.011522284867091998,0.009274615922245832,0.4485988937722537,0.4212074463708659,1.7763568394002505e-15,3.122502256758253e-17
mac_studio,3,5,32,0.02136449597790217,0.013031789342725088,0.010727434948459943,0.5374007174533849,0.5071969514189663,1.7763568394002505e-15,4.336808689942018e-17
mac_studio,3,5,33,0.021509352584868996,0.02238879652984155,0.013566537942308693,0.33624779340000854,0.3452658841585587,4.440892098500626e-16,9.367506770274758e-17
mac_studio,3,5,34,0.02717040607711285,0.02182458569708473,0.011406774137641976,0.38280057621417396,0.356151439071036,4.440892098500626e-16,7.632783294297951e-17
mac_studio,3,5,35,0.025774431577826593,0.0222598496028325,0.013390181217657398,0.29169669015483657,0.2555289794735642,4.440892098500626e-16,9.8879238130678e-17
mac_studio,3,5,36,0.07019626395196067,0.04033675089110903,0.027959444337137842,0.3865558590792522,0.38284442736676483,6.661338147750939e-16,4.163336342344337e-17
mac_studio,3,5,37,0.02904298143383147,0.017564101825228322,0.012579423556939577,0.2272825419327529,0.231066533063424,4.440892098500626e-16,7.632783294297951e-17
mac_studio,3,5,38,0.020330733148922118,0.022373127608168113,0.011203022544998798,0.22743035513323331,0.23095643665671722,7.771561172376096e-16,9.71445146547012e-17
