hardware,seed,K,sample_id,rel_u_phi,rel_u_psi,rel_sol,rel_phi,rel_psi,balance_max_abs,artifact_rel_sol_abs_difference
nvidia_a40,2,5,0,0.014035680063248809,0.014785503178918405,0.009424821515284065,0.23442409965062755,0.24935458883379338,8.881784197001252e-16,6.591949208711867e-17
nvidia_a40,2,5,1,0.040922898263117825,0.025627096448111075,0.01720720530352042,0.4220874067378284,0.4223866817743193,4.440892098500626e-16,2.0816681711721685e-17
nvidia_a40,2,5,2,0.009409503730922242,0.010669444765098911,0.00700172131955746,0.3132054976732248,0.31394209729338124,1.3322676295501878e-15,5.984795992119984e-17
nvidia_a40,2,5,3,0.0170876249944529,0.010930752612194804,0.008459085535290088,0.40389498538801744,0.389731693837042,1.7763568394002505e-15,1.214306433183765e-17
nvidia_a40,2,5,4,0.033611239058664776,0.02146556012402453,0.014535253249771144,0.35251702652987704,0.32888850680448983,4.440892098500626e-16,4.5102810375396984e-17
nvidia_a40,2,5,5,0.026241696872308852,0.025521690830434613,0.01184718264586686,0.2431132124557086,0.22542941541682074,4.440892098500626e-16,5.898059818321144e-17
nvidia_a40,2,5,6,0.0432823126894881,0.025901176616666414,0.015354422636282,0.2677631955284331,0.33030606890342784,4.440892098500626e-16,0.0
nvidia_a40,2,5,7,0.03426250438471652,0.02168615811525705,0.01438771733833744,0.37611206609311176,0.3247369469830224,4.3194614551822497e-16,3.9898639947466563e-17
nvidia_a40,2,5,8,0.014810490854601902,0.014955129757093504,0.008769127918997182,0.4274613627234957,0.332805747050197,1.7763568394002505e-15,8.153200337090993e-17
nvidia_a40,2,5,9,0.009834010887367661,0.009326533931563586,0.007448758691628124,0.282234603802274,0.3104886888345946,1.5543122344752192e-15,2.42861286636753e-17
nvidia_a40,2,5,10,0.012265780216473928,0.012126008678417921,0.009320330406932049,0.260655350953886,0.28195680730471556,5.551115123125783e-16,4.85722573273506e-17
nvidia_a40,2,5,11,0.020560171186692833,0.018196961176538,0.010604223249862071,0.3459643367252481,0.32680024918711936,6.661338147750939e-16,7.112366251504909e-17
nvidia_a40,2,5,12,0.0183546619322588,0.017496016069222426,0.011207756999206342,0.2607373459909702,0.21884663329492918,8.881784197001252e-16,4.163336342344337e-17
nvidia_a40,2,5,13,0.008476853724820642,0.011857219963887623,0.0074244471860548545,0.28217911159292874,0.28675873531966906,1.3322676295501878e-15,5.4643789493269423e-17
nvidia_a40,2,5,14,0.038294579256359,0.041777925727467774,0.01907928949048469,0.2197495166166193,0.21627915278483653,2.498001805406602e-16,9.020562075079397e-17
nvidia_a40,2,5,15,0.07088036148594262,0.052432331378489704,0.029946016549273712,0.33991445445046675,0.3044781979043717,2.220446049250313e-16,1.3877787807814457e-17
nvidia_a40,2,5,16,0.0201598056607471,0.01464031682268503,0.010589005103976036,0.15666601471066002,0.2780424542444509,6.661338147750939e-16,3.642919299551295e-17
nvidia_a40,2,5,17,0.016774348541168792,0.013770690798094764,0.010018268986459081,0.311040822474654,0.2346777517717703,6.661338147750939e-16,8.153200337090993e-17
nvidia_a40,2,5,18,0.009187115583062316,0.009459300608594382,0.00779455757969633,0.25053749401134623,0.29778015764981264,8.881784197001252e-16,2.949029909160572e-17
nvidia_a40,2,5,19,0.018908672205713593,0.018449129647771605,0.011959507713490301,0.19129029879413906,0.20647418380806581,8.881784197001252e-16,1.734723475976807e-18
nvidia_a40,2,5,20,0.015170866631093547,0.015345578400985311,0.010122238686858246,0.2721799758209263,0.3230868703950027,6.661338147750939e-16,4.683753385137379e-17
nvidia_a40,2,5,21,0.013206792572093111,0.010117418891517353,0.008329106656478553,0.3094291398675185,0.26537315658735433,1.3322676295501878e-15,5.377642775528102e-17
nvidia_a40,2,5,22,0.008459634449659944,0.010615274890852074,0.006862914220730189,0.2652724419243967,0.3369084236541261,6.661338147750939e-16,1.1275702593849246e-17
nvidia_a40,2,5,23,0.01180392111613214,0.010466778797210098,0.00728184411166001,0.40893107102693466,0.3520822578584035,1.1102230246251565e-15,1.0408340855860843e-17
nvidia_a40,2,5,24,0.02292032237663633,0.017239708211906665,0.011654974856203135,0.34183668673436457,0.25857648368536335,1.5543122344752192e-15,3.469446951953614e-17
nvidia_a40,2,5,25,0.017846692955855226,0.013089087695100934,0.009551080030519679,0.2997831271205404,0.31884833551017727,4.440892098500626e-16,2.0816681711721685e-17
nvidia_a40,2,5,26,0.03339124128707047,0.02807738199343427,0.01342653025299299,0.2566195656404334,0.2625431964419164,5.551115123125783e-16,9.020562075079397e-17
nvidia_a40,2,5,27,0.015163514089421962,0.015941783504588025,0.007784200719299118,0.31630468203518064,0.24481674603002002,8.881784197001252e-16,1.8214596497756474e-17
nvidia_a40,2,5,28,0.0143616322113524,0.011621864007423911,0.008280012340814604,0.3122319281578024,0.3405766791539253,1.2212453270876722e-15,3.469446951953614e-18
nvidia_a40,2,5,29,0.02052809472498879,0.013249997643787724,0.009260506743897204,0.39191217505227854,0.3178674940437055,2.220446049250313e-15,1.0408340855860843e-16
nvidia_a40,2,5,30,0.02546238892847406,0.01149395880563817,0.010485068420912385,0.4587329623225016,0.3365309577495328,5.551115123125783e-16,8.500145032286355e-17
nvidia_a40,2,5,31,0.016780455530360443,0.010923504913029944,0.008899607444141503,0.3643638878750998,0.32584821038645423,1.7763568394002505e-15,3.469446951953614e-18
nvidia_a40,2,5,32,0.02210047160830674,0.013838213740824109,0.011172847921981135,0.3971084930428911,0.349287902842037,1.7763568394002505e-15,3.469446951953614e-17
nvidia_a40,2,5,33,0.0214314018008612,0.02025545489473542,0.012850334068488971,0.2900234936091646,0.28926460958354644,4.440892098500626e-16,2.949029909160572e-17
nvidia_a40,2,5,34,0.02308590965931161,0.01989879088226831,0.010220100947672778,0.3161636422747638,0.26798873623378605,4.440892098500626e-16,7.806255641895632e-17
nvidia_a40,2,5,35,0.025462367583914527,0.023173796483331857,0.01346955026346387,0.23612430843949667,0.22275776635133934,5.551115123125783e-16,2.949029909160572e-17
nvidia_a40,2,5,36,0.04966768538111387,0.03372205302818965,0.019129988713669378,0.34078324569908897,0.3382417801631646,4.440892098500626e-16,1.214306433183765e-16
nvidia_a40,2,5,37,0.036119435659929734,0.018466086508533576,0.013243473421800909,0.23893372780224575,0.2348535904672115,4.440892098500626e-16,8.673617379884035e-18
nvidia_a40,2,5,38,0.024081928076898625,0.02543853995245092,0.013143007089852981,0.24286311042013822,0.23996584792200215,4.440892098500626e-16,8.153200337090993e-17
nvidia_a40,2,5,39,0.011963230008459185,0.01123851163307984,0.007531759963295271,0.3038749744072744,0.28248914683745174,8.881784197001252e-16,7.025630077706069e-17
nvidia_a40,2,5,40,0.030311081461724333,0.025167524702842017,0.013841540235647121,0.28758136012854374,0.41209434398879685,3.608224830031759e-16,2.0816681711721685e-17
nvidia_a40,2,5,41,0.009168741538414713,0.00957139947800179,0.007304905256575735,0.29478332449467076,0.3112471708715593,1.7763568394002505e-15,3.469446951953614e-17
nvidia_a40,2,5,42,0.019113069631095096,0.01098529974651084,0.008917223168617958,0.3837152821459878,0.34674814300546714,1.3322676295501878e-15,5.898059818321144e-17
nvidia_a40,2,5,43,0.042296130255469855,0.033399195277646676,0.021741917182129075,0.30055191763395966,0.30970726104810037,8.881784197001252e-16,2.42861286636753e-17
nvidia_a40,2,5,44,0.019955697877429752,0.01283281715056351,0.009353633739347394,0.427967205771071,0.3881209821273693,1.5543122344752192e-15,9.367506770274758e-17
nvidia_a40,2,5,45,0.030830602821842638,0.02164752886769776,0.014803781775502196,0.3163833854450319,0.27752021981371566,2.220446049250313e-16,3.469446951953614e-18
nvidia_a40,2,5,46,0.02314873902711195,0.015720662652621314,0.01218574490421433,0.26193175962944404,0.22093123333826903,6.661338147750939e-16,2.949029909160572e-17
nvidia_a40,2,5,47,0.037140347473416574,0.02574708406653298,0.015988232934616813,0.2944213327600697,0.2291508603977515,6.661338147750939e-16,1.3877787807814457e-17
nvidia_a40,2,5,48,0.012834808485653772,0.013170131952153503,0.008059578038093845,0.21233177371765938,0.2953820133749736,7.771561172376096e-16,4.5102810375396984e-17
nvidia_a40,2,5,49,0.01386703636235776,0.013149371267410377,0.0079227246486527,0.20804703243257827,0.27511659694799173,4.440892098500626e-16,0.0
nvidia_a40,2,5,50,0.0181830533017331,0.012383678436710543,0.009714564350012892,0.3658464125409887,0.2610915260010798,7.008282842946301e-16,8.673617379884035e-18
