hardware,seed,K,sample_id,rel_u_phi,rel_u_psi,rel_sol,rel_phi,rel_psi,balance_max_abs,artifact_rel_sol_abs_difference
mac_studio,3,4,0,0.015374530760861626,0.0146945016675204,0.009724635237638373,0.2370877046334647,0.2560707050203148,8.881784197001252e-16,7.28583859910259e-17
mac_studio,3,4,1,0.04893660099443351,0.024406168901835557,0.01815294281884158,0.47618089218635706,0.48070789210863524,4.440892098500626e-16,2.0816681711721685e-17
mac_studio,3,4,2,0.010760272186549685,0.01059762123176597,0.007117330251483599,0.34220311140764337,0.3443070612824634,1.3322676295501878e-15,8.673617379884035e-19
mac_studio,3,4,3,0.01881444606843545,0.012016182673172018,0.008355658351377143,0.469239296438597,0.46896003955260285,1.7763568394002505e-15,4.336808689942018e-17
mac_studio,3,4,4,0.03870790049923519,0.0202891139954012,0.015572438529823257,0.34550416736507705,0.3257373709640298,4.440892098500626e-16,5.724587470723463e-17
mac_studio,3,4,5,0.029781855328645697,0.022028661899681386,0.012894468015736358,0.22926523658034262,0.23451878490577266,4.440892098500626e-16,5.724587470723463e-17
mac_studio,3,4,6,0.06331119302935637,0.027238056031704438,0.02133058391367567,0.29587067390212196,0.37198559483345844,4.440892098500626e-16,6.938893903907228e-17
mac_studio,3,4,7,0.030877452502260337,0.024538353574620867,0.014125596429182584,0.44881540682701626,0.4005951217534428,4.3194614551822497e-16,1.5612511283791264e-17
mac_studio,3,4,8,0.01785427551130514,0.016258429249975382,0.008611084449913686,0.4829862588752156,0.3872339589545788,1.7763568394002505e-15,1.3877787807814457e-17
mac_studio,3,4,9,0.010933303726253172,0.011040501695762532,0.00842530855073712,0.3027517624519298,0.3322007934630118,1.5543122344752192e-15,2.0816681711721685e-17
mac_studio,3,4,10,0.014418492277470355,0.012724150775509977,0.011016352950466896,0.251219437523329,0.27920674018128133,1.3322676295501878e-15,9.540979117872439e-17
mac_studio,3,4,11,0.019548958034259,0.021296426602158282,0.012209912629345834,0.35051459012456726,0.33677904107457984,6.661338147750939e-16,3.469446951953614e-17
mac_studio,3,4,12,0.014596364880705951,0.013777326272392629,0.008363690745468036,0.25086463875081266,0.22557228151775635,8.881784197001252e-16,3.642919299551295e-17
mac_studio,3,4,13,0.00973568645198022,0.012529339352207163,0.007749060113802391,0.3015709603481025,0.3111001691452752,1.3322676295501878e-15,9.020562075079397e-17
mac_studio,3,4,14,0.04529395311694691,0.04999102068669147,0.020081021492821236,0.23543914707129018,0.23556482728243636,2.498001805406602e-16,6.245004513516506e-17
mac_studio,3,4,15,0.07184211170369019,0.06294103878122635,0.0300541845325765,0.37906858050174697,0.3395411752253215,4.163336342344337e-16,0.0
mac_studio,3,4,16,0.017333328598402007,0.015882226347137336,0.009067877408816804,0.1594739235368337,0.2902280470689254,4.440892098500626e-16,1.0408340855860843e-16
mac_studio,3,4,17,0.014611807955916056,0.01617682830149326,0.008480609730647602,0.34037402945552026,0.2665165790153477,6.661338147750939e-16,1.734723475976807e-18
mac_studio,3,4,18,0.008412770718524686,0.009807729168484706,0.006936647334791234,0.27188915999116364,0.3253667294090057,8.881784197001252e-16,3.382710778154774e-17
mac_studio,3,4,19,0.015110712621634674,0.018200042738063225,0.0089532226540352,0.19924104868400164,0.22444438608644113,8.881784197001252e-16,9.8879238130678e-17
mac_studio,3,4,20,0.019684365902645943,0.016697278802699524,0.009360720952790481,0.31285992357150466,0.37252918554633313,6.661338147750939e-16,8.153200337090993e-17
mac_studio,3,4,21,0.011427601895001464,0.012038893537722032,0.008147402202693927,0.3225174590444952,0.2819828383767812,1.3322676295501878e-15,2.7755575615628914e-17
mac_studio,3,4,22,0.009733228431055521,0.0124020116543067,0.007509126941054585,0.2758702654780678,0.3462218175411749,4.440892098500626e-16,1.5612511283791264e-17
mac_studio,3,4,23,0.014196786905631992,0.011883480945190041,0.007231770470553682,0.46566739508363963,0.41144032194764407,1.1102230246251565e-15,8.239936510889834e-17
mac_studio,3,4,24,0.023249646161613405,0.018823569858004863,0.011464996122307992,0.3586775169113399,0.2858002867992981,1.5543122344752192e-15,8.673617379884035e-18
mac_studio,3,4,25,0.020805875106877116,0.013949656912190174,0.009644688140596254,0.30874282137723585,0.32803406766500703,4.440892098500626e-16,5.377642775528102e-17
mac_studio,3,4,26,0.039145674257481874,0.0373608158840591,0.018119322756344945,0.3188222504732404,0.33910416901605883,5.551115123125783e-16,1.457167719820518e-16
mac_studio,3,4,27,0.02112056966522542,0.01778962461696914,0.008760775662891717,0.3167010432363275,0.251497719728096,8.881784197001252e-16,1.734723475976807e-17
mac_studio,3,4,28,0.02186466664681502,0.012820614372707328,0.008859548461459536,0.3339823515861926,0.36932012411267684,1.2212453270876722e-15,3.642919299551295e-17
mac_studio,3,4,29,0.025973867162450245,0.015744732547076732,0.010505497312123052,0.4268419572753955,0.357969281267512,1.3322676295501878e-15,5.204170427930421e-17
mac_studio,3,4,30,0.030681101669306203,0.012035275164449476,0.011520928597260983,0.5012379444182167,0.3728137725012854,1.5543122344752192e-15,8.326672684688674e-17
mac_studio,3,4,31,0.02044376818933061,0.012040953821885896,0.00942872507967454,0.4162984586899674,0.38742127811386917,1.7763568394002505e-15,3.9898639947466563e-17
mac_studio,3,4,32,0.02342501617091823,0.014616544752368496,0.010702019441464894,0.49296687503943826,0.46144109790433496,1.7763568394002505e-15,9.367506770274758e-17
