hardware,seed,K,sample_id,rel_u_phi,rel_u_psi,rel_sol,rel_phi,rel_psi,balance_max_abs,artifact_rel_sol_abs_difference
nvidia_a40,2,4,0,0.0161783119384704,0.016285598361685395,0.010554033412465134,0.2253033808227026,0.2427779307675284,8.881784197001252e-16,3.469446951953614e-17
nvidia_a40,2,4,1,0.03603720728616752,0.029819825531810232,0.015928975217736823,0.38797651157515267,0.38546060395797493,4.440892098500626e-16,2.42861286636753e-17
nvidia_a40,2,4,2,0.012953417784543314,0.011611671874508908,0.0071996670318251604,0.33298938626970437,0.3344186248998256,1.3322676295501878e-15,6.071532165918825e-17
nvidia_a40,2,4,3,0.025235282666063823,0.012404142677994374,0.009957285026488214,0.4213209842767676,0.4119605122832945,8.326672684688674e-16,1.3877787807814457e-17
nvidia_a40,2,4,4,0.033278503139594295,0.019347105529924104,0.014018727889098173,0.35899504645167496,0.33970491893786414,4.440892098500626e-16,7.28583859910259e-17
nvidia_a40,2,4,5,0.03168658714700128,0.027931657877409245,0.01398613864227222,0.25176206067783197,0.24529560095809755,6.661338147750939e-16,2.0816681711721685e-17
nvidia_a40,2,4,6,0.056010759990307565,0.027233928413921794,0.019120483528739685,0.2782801914256526,0.3487478363801976,4.440892098500626e-16,8.326672684688674e-17
nvidia_a40,2,4,7,0.03070996592444718,0.026616365783369157,0.013373493694558947,0.3634917792251796,0.31536613207891034,4.3194614551822497e-16,4.683753385137379e-17
nvidia_a40,2,4,8,0.016368840979119278,0.01690307702508445,0.008231825548227751,0.4205728756348233,0.33342111819679005,6.661338147750939e-16,5.204170427930421e-17
nvidia_a40,2,4,9,0.011070033843402544,0.010338279599061147,0.00823084623446768,0.28867467811317116,0.31451796233959345,1.5543122344752192e-15,7.979727989493313e-17
nvidia_a40,2,4,10,0.015155357080833364,0.014429696336331321,0.01093174605933003,0.2672072844325023,0.2886433711083909,1.3322676295501878e-15,2.949029909160572e-17
nvidia_a40,2,4,11,0.025110234729453288,0.019327467025756943,0.01291484740153832,0.3471732809630071,0.3286439153070654,6.661338147750939e-16,2.0816681711721685e-17
nvidia_a40,2,4,12,0.019547308726593226,0.020079145615960615,0.01201571657045297,0.24646134958184784,0.21998213112866835,8.881784197001252e-16,7.112366251504909e-17
nvidia_a40,2,4,13,0.01079849994131743,0.012533462960407592,0.007511406980437612,0.3033015042428184,0.3089491831486529,1.3322676295501878e-15,1.1188966420050406e-16
nvidia_a40,2,4,14,0.04246696432418204,0.047898215958835255,0.019762176277584184,0.23223777668610798,0.2315892145496626,2.498001805406602e-16,1.734723475976807e-17
nvidia_a40,2,4,15,0.08234137010633082,0.05735211368250839,0.031912246947017976,0.3400393252310511,0.3042766779457064,3.885780586188048e-16,7.632783294297951e-17
nvidia_a40,2,4,16,0.019852154290857765,0.014925562239252878,0.009636104958862505,0.1510793359260899,0.274699338023161,4.440892098500626e-16,1.0408340855860843e-16
nvidia_a40,2,4,17,0.016705340326353478,0.015458127724115266,0.008175701720175677,0.2956309250384408,0.23176902748978329,4.440892098500626e-16,7.632783294297951e-17
nvidia_a40,2,4,18,0.010277244713117814,0.009885065709062873,0.006712758685043282,0.25672389678601687,0.3084528263398268,8.881784197001252e-16,8.153200337090993e-17
nvidia_a40,2,4,19,0.019047830340372142,0.021402181506159093,0.012201124406724065,0.19379984279651846,0.21831530494269275,8.881784197001252e-16,3.469446951953614e-17
nvidia_a40,2,4,20,0.018945866549425323,0.018613766148244615,0.012047000566088702,0.26453356938025924,0.31414885068865667,6.661338147750939e-16,1.0234868508263162e-16
nvidia_a40,2,4,21,0.013150152840924386,0.01141488804179594,0.008353820284726981,0.31287803417999555,0.2688756319432829,1.3322676295501878e-15,1.9081958235744878e-17
nvidia_a40,2,4,22,0.009055761187741207,0.012054358641978364,0.007147912271022066,0.27268298115651896,0.34261882587009984,8.881784197001252e-16,6.591949208711867e-17
nvidia_a40,2,4,23,0.01860849376682636,0.011677926950186077,0.008398706259813473,0.4166054370121434,0.365932778165063,1.1102230246251565e-15,7.28583859910259e-17
nvidia_a40,2,4,24,0.023147295552209703,0.018364785028000572,0.011579080844369437,0.31548219480799533,0.24764500936406253,1.5543122344752192e-15,3.8163916471489756e-17
nvidia_a40,2,4,25,0.02740108072344065,0.015013732123806526,0.011422895442681581,0.2942355257147203,0.3143593480717001,4.440892098500626e-16,8.153200337090993e-17
nvidia_a40,2,4,26,0.03881549131571959,0.03894202116810344,0.018104121580510908,0.2801693887953553,0.2893215167991086,5.551115123125783e-16,6.938893903907228e-18
nvidia_a40,2,4,27,0.015494732385196733,0.016717531953472687,0.007770495133046584,0.32717380065311275,0.2584926312850467,8.881784197001252e-16,1.6479873021779667e-17
nvidia_a40,2,4,28,0.021470931998048563,0.011898074866650345,0.008823837682021208,0.3306971204630705,0.3619977402106554,1.2212453270876722e-15,1.0755285551056204e-16
nvidia_a40,2,4,29,0.02407102292030379,0.013195213866691398,0.010311850320661087,0.3832619256821267,0.30913981339470553,1.3322676295501878e-15,1.214306433183765e-17
nvidia_a40,2,4,30,0.0295480956478358,0.012002903429649265,0.011667649016253544,0.4753037238948663,0.35149214221455405,5.551115123125783e-16,4.336808689942018e-17
nvidia_a40,2,4,31,0.02408428701426845,0.01141776770247614,0.009659270743138722,0.3826585229632701,0.34855661309574487,1.7763568394002505e-15,2.2551405187698492e-17
nvidia_a40,2,4,32,0.028154923294284477,0.014209040030916149,0.010885275539048412,0.4128884762312948,0.3679915011630589,1.7763568394002505e-15,1.214306433183765e-17
nvidia_a40,2,4,33,0.022169815661097665,0.022751847318491718,0.013583090065893607,0.3144731564698241,0.3138994560884159,4.440892098500626e-16,6.938893903907228e-18
nvidia_a40,2,4,34,0.023061333834579156,0.022702273492740118,0.010653134611716153,0.3049193850918641,0.2612259362743424,4.440892098500626e-16,5.377642775528102e-17
nvidia_a40,2,4,35,0.0315567896432984,0.029809936823478357,0.015988703041943646,0.2526716814952643,0.2359596974311294,5.551115123125783e-16,1.457167719820518e-16
nvidia_a40,2,4,36,0.06430706703953765,0.03884884691141029,0.025960109248356105,0.35153598963850685,0.3560380085489231,4.440892098500626e-16,3.469446951953614e-18
nvidia_a40,2,4,37,0.03799578294963317,0.026013186448009012,0.015948219188477705,0.2438443382651894,0.24471563384977482,4.440892098500626e-16,6.938893903907228e-18
nvidia_a40,2,4,38,0.03480705754869618,0.03192214108927982,0.01805434932513126,0.24948132789943112,0.24629140337492245,4.440892098500626e-16,5.898059818321144e-17
nvidia_a40,2,4,39,0.016867515321612424,0.012067821895106395,0.0077555261789372205,0.3298683930009161,0.3052840448003608,8.881784197001252e-16,1.205632815803881e-16
nvidia_a40,2,4,40,0.037957161509245524,0.029648411464811078,0.015297722024640158,0.2771922764680007,0.4029593089794328,3.608224830031759e-16,5.724587470723463e-17
nvidia_a40,2,4,41,0.0090362769047056,0.01016603040605353,0.007779631269798617,0.29762353699718247,0.31582983082899135,1.7763568394002505e-15,1.734723475976807e-17
nvidia_a40,2,4,42,0.02098414985551378,0.011610645368255394,0.009558555831933503,0.4009007916339165,0.36550675958371714,1.3322676295501878e-15,3.469446951953614e-18
nvidia_a40,2,4,43,0.03347524317413863,0.03305046401817099,0.016965041823734657,0.27369623514360636,0.28272487770914184,8.881784197001252e-16,5.551115123125783e-17
nvidia_a40,2,4,44,0.024642866042660954,0.01436099304365683,0.01006166421630336,0.4391901880758938,0.4022758928016762,6.661338147750939e-16,6.071532165918825e-17
nvidia_a40,2,4,45,0.03678898076128501,0.02619758072682834,0.017207426364925074,0.2805216473384892,0.24593089616796093,2.220446049250313e-16,7.28583859910259e-17
nvidia_a40,2,4,46,0.0234627737469384,0.01847596321652228,0.014214147791678696,0.24994741007430107,0.22491670073022343,6.661338147750939e-16,3.469446951953614e-18
nvidia_a40,2,4,47,0.03650573732097708,0.027454141750357312,0.016039638494496727,0.31424475771139143,0.24337331899878195,6.661338147750939e-16,2.7755575615628914e-17
nvidia_a40,2,4,48,0.015025262348396221,0.014709578210145619,0.009073543606007133,0.2260650208947818,0.3123135220364651,6.661338147750939e-16,3.2959746043559335e-17
nvidia_a40,2,4,49,0.017638025871654694,0.014310589971670363,0.008184922445331762,0.21417128250623446,0.28983848191841016,4.440892098500626e-16,6.245004513516506e-17
nvidia_a40,2,4,50,0.01578154669856779,0.01367070337008133,0.008506880868980814,0.3718976563792859,0.26908474180026576,1.3322676295501878e-15,1.3877787807814457e-17
nvidia_a40,2,4,51,0.013037720202985853,0.017290044353181877,0.009787896390177162,0.2993365061375143,0.27387236592777897,4.440892098500626e-16,6.245004513516506e-17
nvidia_a40,2,4,52,0.01780758329439453,0.011075180707738502,0.008717159971450816,0.3534853158487743,0.34993321414817075,1.3322676295501878e-15,1.5612511283791264e-17
nvidia_a40,2,4,53,0.02604471163757191,0.025936920861247596,0.016192807291464013,0.21653755530707533,0.2734384527752775,3.3306690738754696e-16,1.3877787807814457e-17
nvidia_a40,2,4,54,0.021516515222944753,0.022371422517862054,0.012175450412503395,0.31347252916204177,0.19592427167959933,4.440892098500626e-16,9.540979117872439e-17
nvidia_a40,2,4,55,0.018254369659410512,0.01962594630890319,0.010327186396079465,0.2591170851020532,0.22768352944787398,6.661338147750939e-16,6.418476861114186e-17
nvidia_a40,2,4,56,0.02360509393445203,0.016537356755206588,0.010734385393628672,0.3924128176302597,0.294832544452342,3.3306690738754696e-16,7.28583859910259e-17
